ville_id,ville_INSEE,ville_CDC,ville_CHEFLIEU,ville_REG,ville_DEP,ville_COM,ville_AR,ville_CT,ville_TNCC,ville_ARTMAJ,ville_NCC,ville_ARTMIN,ville_NCCENR,ville_LAT,ville_LONG,ville_CP,ville_dateAdded,ville_dateUpdated,ville_newId
52315,C67834,,,,,,,,,,,,Tanneries,48.5610008,7.6960001,67834 CEDEX,,2014-04-25 14:54:26,
52316,C67836,,,,,,,,,,,,Tanneries,48.5610008,7.6960001,67836 CEDEX,,2014-04-25 14:54:26,
52317,C67838,,,,,,,,,,,,Tanneries,48.5610008,7.6960001,67838 CEDEX,,2014-04-25 14:54:26,
52318,C67839,,,,,,,,,,,,Tanneries,48.5610008,7.6960001,67839 CEDEX,,2014-04-25 14:54:26,
52319,C67841,,,,,,,,,,,,Tanneries,48.5610008,7.6960001,67841 CEDEX,,2014-04-25 14:54:26,
52320,C67842,,,,,,,,,,,,Tanneries,48.5610008,7.6960001,67842 CEDEX,,2014-04-25 14:54:26,
52321,C67843,,,,,,,,,,,,Tanneries,48.5610008,7.6960001,67843 CEDEX,,2014-04-25 14:54:26,
55067,D45900,,,,,,,,,,,,La Source,47.8294983,1.9272,45900,,2014-04-25 14:54:29,
56970,D77201,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77201,,2014-04-25 14:54:31,
56971,D77202,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77202,,2014-04-25 14:54:31,
56972,D77203,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77203,,2014-04-25 14:54:31,
56973,D77204,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77204,,2014-04-25 14:54:31,
56974,D77205,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77205,,2014-04-25 14:54:31,
56975,D77206,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77206,,2014-04-25 14:54:31,
56976,D77207,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77207,,2014-04-25 14:54:31,
56977,D77208,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77208,,2014-04-25 14:54:31,
56978,D77209,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77209,,2014-04-25 14:54:31,
57038,D77311,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77311,,2014-04-25 14:54:31,
57039,D77312,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77312,,2014-04-25 14:54:31,
57040,D77313,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77313,,2014-04-25 14:54:31,
57041,D77314,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77314,,2014-04-25 14:54:31,
57042,D77315,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77315,,2014-04-25 14:54:31,
57043,D77316,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77316,,2014-04-25 14:54:31,
57044,D77318,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77318,,2014-04-25 14:54:31,
57045,D77319,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77319,,2014-04-25 14:54:31,
57046,D77327,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77327,,2014-04-25 14:54:31,
57085,D77421,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77421,,2014-04-25 14:54:31,
57086,D77422,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77422,,2014-04-25 14:54:31,
57087,D77423,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77423,,2014-04-25 14:54:31,
57088,D77424,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77424,,2014-04-25 14:54:31,
57089,D77425,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77425,,2014-04-25 14:54:31,
57090,D77426,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77426,,2014-04-25 14:54:31,
57091,D77427,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77427,,2014-04-25 14:54:31,
57092,D77429,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77429,,2014-04-25 14:54:31,
57093,D77431,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77431,,2014-04-25 14:54:31,
57094,D77432,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77432,,2014-04-25 14:54:31,
57095,D77433,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77433,,2014-04-25 14:54:31,
57096,D77434,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77434,,2014-04-25 14:54:31,
57097,D77435,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77435,,2014-04-25 14:54:31,
57098,D77436,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77436,,2014-04-25 14:54:31,
57099,D77437,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77437,,2014-04-25 14:54:31,
57100,D77439,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77439,,2014-04-25 14:54:31,
57101,D77441,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77441,,2014-04-25 14:54:31,
57102,D77442,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77442,,2014-04-25 14:54:31,
57103,D77443,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77443,,2014-04-25 14:54:31,
57104,D77444,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77444,,2014-04-25 14:54:31,
57105,D77445,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77445,,2014-04-25 14:54:31,
57106,D77446,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77446,,2014-04-25 14:54:31,
57107,D77447,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77447,,2014-04-25 14:54:31,
57108,D77448,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77448,,2014-04-25 14:54:31,
57109,D77451,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77451,,2014-04-25 14:54:31,
57110,D77452,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77452,,2014-04-25 14:54:31,
57111,D77453,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77453,,2014-04-25 14:54:31,
57112,D77454,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77454,,2014-04-25 14:54:31,
57113,D77455,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77455,,2014-04-25 14:54:31,
57114,D77458,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77458,,2014-04-25 14:54:31,
57179,D77601,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77601,,2014-04-25 14:54:31,
57180,D77602,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77602,,2014-04-25 14:54:31,
57181,D77603,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77603,,2014-04-25 14:54:31,
57182,D77604,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77604,,2014-04-25 14:54:31,
57183,D77605,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77605,,2014-04-25 14:54:31,
57184,D77606,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77606,,2014-04-25 14:54:31,
57185,D77607,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77607,,2014-04-25 14:54:31,
57186,D77608,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77608,,2014-04-25 14:54:31,
57187,D77609,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77609,,2014-04-25 14:54:31,
57188,D77611,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77611,,2014-04-25 14:54:31,
57189,D77612,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77612,,2014-04-25 14:54:31,
57190,D77614,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77614,,2014-04-25 14:54:31,
57191,D77615,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77615,,2014-04-25 14:54:31,
57192,D77616,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77616,,2014-04-25 14:54:31,
57193,D77617,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77617,,2014-04-25 14:54:31,
57198,D77701,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77701,,2014-04-25 14:54:31,
57199,D77702,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77702,,2014-04-25 14:54:31,
57200,D77703,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77703,,2014-04-25 14:54:31,
57201,D77704,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77704,,2014-04-25 14:54:31,
57202,D77705,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77705,,2014-04-25 14:54:31,
57203,D77706,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77706,,2014-04-25 14:54:31,
57204,D77708,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77708,,2014-04-25 14:54:31,
57205,D77709,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77709,,2014-04-25 14:54:31,
57206,D77711,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77711,,2014-04-25 14:54:31,
57207,D77714,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77714,,2014-04-25 14:54:31,
57208,D77715,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77715,,2014-04-25 14:54:31,
57209,D77716,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77716,,2014-04-25 14:54:31,
57210,D77717,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77717,,2014-04-25 14:54:31,
57214,D77771,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77771,,2014-04-25 14:54:31,
57215,D77772,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77772,,2014-04-25 14:54:31,
57216,D77776,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77776,,2014-04-25 14:54:31,
57217,D77777,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77777,,2014-04-25 14:54:31,
57218,D77778,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77778,,2014-04-25 14:54:31,
57219,D77779,,,,,,,,,,,,Marne-la-Vallée,48.8333015,2.6333001,77779,,2014-04-25 14:54:31,
57302,D78051,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78051,,2014-04-25 14:54:31,
57303,D78052,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78052,,2014-04-25 14:54:31,
57304,D78053,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78053,,2014-04-25 14:54:31,
57305,D78054,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78054,,2014-04-25 14:54:31,
57306,D78055,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78055,,2014-04-25 14:54:31,
57307,D78056,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78056,,2014-04-25 14:54:31,
57308,D78057,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78057,,2014-04-25 14:54:31,
57309,D78059,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78059,,2014-04-25 14:54:31,
57310,D78060,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78060,,2014-04-25 14:54:31,
57311,D78061,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78061,,2014-04-25 14:54:31,
57312,D78062,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78062,,2014-04-25 14:54:31,
57313,D78064,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78064,,2014-04-25 14:54:31,
57314,D78065,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78065,,2014-04-25 14:54:31,
57315,D78066,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78066,,2014-04-25 14:54:31,
57316,D78067,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78067,,2014-04-25 14:54:31,
57317,D78071,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78071,,2014-04-25 14:54:31,
57318,D78079,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78079,,2014-04-25 14:54:31,
57319,D78081,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78081,,2014-04-25 14:54:31,
57320,D78082,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78082,,2014-04-25 14:54:31,
57321,D78083,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78083,,2014-04-25 14:54:31,
57322,D78084,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78084,,2014-04-25 14:54:31,
57323,D78085,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78085,,2014-04-25 14:54:31,
57324,D78086,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78086,,2014-04-25 14:54:31,
57325,D78087,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78087,,2014-04-25 14:54:31,
57326,D78088,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78088,,2014-04-25 14:54:31,
57327,D78089,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78089,,2014-04-25 14:54:31,
57328,D78091,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78091,,2014-04-25 14:54:31,
57329,D78092,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78092,,2014-04-25 14:54:31,
57330,D78093,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78093,,2014-04-25 14:54:31,
57331,D78094,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78094,,2014-04-25 14:54:31,
57332,D78095,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78095,,2014-04-25 14:54:31,
57333,D78096,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78096,,2014-04-25 14:54:31,
57334,D78099,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78099,,2014-04-25 14:54:31,
57382,D78181,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78181,,2014-04-25 14:54:31,
57383,D78182,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78182,,2014-04-25 14:54:31,
57384,D78183,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78183,,2014-04-25 14:54:31,
57385,D78184,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78184,,2014-04-25 14:54:31,
57386,D78185,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78185,,2014-04-25 14:54:31,
57387,D78186,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78186,,2014-04-25 14:54:31,
57388,D78188,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78188,,2014-04-25 14:54:31,
57389,D78189,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78189,,2014-04-25 14:54:31,
57425,D78281,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78281,,2014-04-25 14:54:31,
57570,D78881,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78881,,2014-04-25 14:54:31,
57571,D78882,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78882,,2014-04-25 14:54:31,
57572,D78883,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78883,,2014-04-25 14:54:31,
57573,D78884,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78884,,2014-04-25 14:54:31,
57574,D78885,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78885,,2014-04-25 14:54:31,
57575,D78886,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78886,,2014-04-25 14:54:31,
57576,D78897,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78897,,2014-04-25 14:54:31,
57578,D78921,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78921,,2014-04-25 14:54:31,
57579,D78922,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78922,,2014-04-25 14:54:31,
57580,D78923,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78923,,2014-04-25 14:54:31,
57581,D78924,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78924,,2014-04-25 14:54:31,
57582,D78925,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78925,,2014-04-25 14:54:31,
57583,D78926,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78926,,2014-04-25 14:54:31,
57584,D78927,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78927,,2014-04-25 14:54:31,
57585,D78928,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78928,,2014-04-25 14:54:31,
57586,D78929,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78929,,2014-04-25 14:54:31,
57594,D78948,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78948,,2014-04-25 14:54:31,
57595,D78949,,,,,,,,,,,,Saint-Quentin-en-Yvelines,48.773201,2.0191,78949,,2014-04-25 14:54:31,
57909,D91841,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91841,,2014-04-25 14:54:31,
57910,D91849,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91849,,2014-04-25 14:54:31,
57952,D91941,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91941,,2014-04-25 14:54:31,
57953,D91942,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91942,,2014-04-25 14:54:31,
57954,D91943,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91943,,2014-04-25 14:54:31,
57955,D91944,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91944,,2014-04-25 14:54:31,
57956,D91945,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91945,,2014-04-25 14:54:31,
57957,D91946,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91946,,2014-04-25 14:54:31,
57958,D91947,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91947,,2014-04-25 14:54:31,
57959,D91948,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91948,,2014-04-25 14:54:31,
57960,D91949,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91949,,2014-04-25 14:54:31,
57961,D91951,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91951,,2014-04-25 14:54:31,
57962,D91952,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91952,,2014-04-25 14:54:31,
57963,D91953,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91953,,2014-04-25 14:54:31,
57964,D91954,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91954,,2014-04-25 14:54:31,
57965,D91955,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91955,,2014-04-25 14:54:31,
57966,D91956,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91956,,2014-04-25 14:54:31,
57967,D91957,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91957,,2014-04-25 14:54:31,
57968,D91958,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91958,,2014-04-25 14:54:31,
57969,D91959,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91959,,2014-04-25 14:54:31,
57970,D91961,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91961,,2014-04-25 14:54:31,
57971,D91962,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91962,,2014-04-25 14:54:31,
57972,D91963,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91963,,2014-04-25 14:54:31,
57973,D91964,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91964,,2014-04-25 14:54:31,
57974,D91965,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91965,,2014-04-25 14:54:31,
57975,D91966,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91966,,2014-04-25 14:54:31,
57976,D91967,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91967,,2014-04-25 14:54:31,
57977,D91968,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91968,,2014-04-25 14:54:31,
57978,D91969,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91969,,2014-04-25 14:54:31,
57979,D91971,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91971,,2014-04-25 14:54:31,
57980,D91972,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91972,,2014-04-25 14:54:31,
57981,D91973,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91973,,2014-04-25 14:54:31,
57982,D91974,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91974,,2014-04-25 14:54:31,
57983,D91975,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91975,,2014-04-25 14:54:31,
57984,D91976,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91976,,2014-04-25 14:54:31,
57985,D91977,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91977,,2014-04-25 14:54:31,
57986,D91978,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91978,,2014-04-25 14:54:31,
57987,D91979,,,,,,,,,,,,Courtaboeuf,48.6847992,2.2049,91979,,2014-04-25 14:54:31,
58024,D92033,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92033,,2014-04-25 14:54:31,
58025,D92034,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92034,,2014-04-25 14:54:31,
58026,D92035,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92035,,2014-04-25 14:54:31,
58027,D92036,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92036,,2014-04-25 14:54:31,
58028,D92037,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92037,,2014-04-25 14:54:31,
58029,D92038,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92038,,2014-04-25 14:54:31,
58030,D92039,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92039,,2014-04-25 14:54:31,
58031,D92040,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92040,,2014-04-25 14:54:31,
58032,D92041,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92041,,2014-04-25 14:54:31,
58033,D92042,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92042,,2014-04-25 14:54:31,
58034,D92043,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92043,,2014-04-25 14:54:31,
58035,D92044,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92044,,2014-04-25 14:54:31,
58036,D92045,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92045,,2014-04-25 14:54:31,
58037,D92046,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92046,,2014-04-25 14:54:31,
58038,D92047,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92047,,2014-04-25 14:54:31,
58039,D92048,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92048,,2014-04-25 14:54:31,
58040,D92049,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92049,,2014-04-25 14:54:31,
58041,D92050,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92050,,2014-04-25 14:54:31,
58042,D92051,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92051,,2014-04-25 14:54:31,
58043,D92052,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92052,,2014-04-25 14:54:31,
58044,D92053,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92053,,2014-04-25 14:54:31,
58045,D92054,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92054,,2014-04-25 14:54:31,
58046,D92055,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92055,,2014-04-25 14:54:31,
58047,D92056,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92056,,2014-04-25 14:54:31,
58048,D92057,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92057,,2014-04-25 14:54:31,
58049,D92058,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92058,,2014-04-25 14:54:31,
58050,D92059,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92059,,2014-04-25 14:54:31,
58051,D92060,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92060,,2014-04-25 14:54:32,
58052,D92061,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92061,,2014-04-25 14:54:32,
58053,D92063,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92063,,2014-04-25 14:54:32,
58054,D92064,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92064,,2014-04-25 14:54:32,
58055,D92065,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92065,,2014-04-25 14:54:32,
58056,D92066,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92066,,2014-04-25 14:54:32,
58057,D92067,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92067,,2014-04-25 14:54:32,
58058,D92068,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92068,,2014-04-25 14:54:32,
58059,D92069,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92069,,2014-04-25 14:54:32,
58060,D92070,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92070,,2014-04-25 14:54:32,
58061,D92071,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92071,,2014-04-25 14:54:32,
58062,D92072,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92072,,2014-04-25 14:54:32,
58063,D92073,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92073,,2014-04-25 14:54:32,
58064,D92074,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92074,,2014-04-25 14:54:32,
58065,D92075,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92075,,2014-04-25 14:54:32,
58066,D92076,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92076,,2014-04-25 14:54:32,
58067,D92077,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92077,,2014-04-25 14:54:32,
58068,D92078,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92078,,2014-04-25 14:54:32,
58069,D92079,,,,,,,,,,,,Paris La Défense,48.8918991,2.2390001,92079,,2014-04-25 14:54:32,
